url,result
http://test.org,0
http://example.com,0
http://shop.com,0
http://myblog.info,0
http://shop.xyz,0
http://shop.info,0
http://shop.xyz,0
http://shop.xyz,0
http://test.info,0
http://shop.com,0
http://shop.com,0
http://website.com,0
http://domain.com,0
http://myblog.info,0
http://test.xyz,0
http://website.xyz,0
http://myblog.com,0
http://website.info,0
http://test.com,0
http://shop.net,0
http://shop.net,0
http://example.net,0
http://test.xyz,0
http://shop.com,0
http://shop.net,0
http://website.com,0
http://website.xyz,0
http://myblog.org,0
http://website.net,0
http://test.net,0
http://shop.org,0
http://domain.info,0
http://myblog.xyz,0
http://example.org,0
http://shop.org,0
http://domain.com,0
http://website.info,0
http://myblog.xyz,0
http://domain.org,0
http://domain.org,0
http://shop.com,0
http://shop.xyz,0
http://myblog.org,0
http://domain.com,0
http://website.net,0
http://myblog.net,0
http://website.info,0
http://myblog.info,0
http://test.net,0
http://website.org,0
http://test.xyz,0
http://example.net,0
http://domain.org,0
http://domain.com,0
http://myblog.com,0
http://website.xyz,0
http://website.net,0
http://example.info,0
http://shop.org,0
http://example.info,0
http://domain.org,0
http://domain.info,0
http://test.org,0
http://myblog.xyz,0
http://website.xyz,0
http://test.xyz,0
http://example.net,0
http://test.xyz,0
http://test.com,0
http://test.com,0
http://test.net,0
http://test.com,0
http://domain.org,0
http://test.xyz,0
http://domain.xyz,0
http://shop.net,0
http://test.net,0
http://myblog.org,0
http://example.com,0
http://domain.com,0
http://website.net,0
http://myblog.info,0
http://myblog.com,0
http://example.com,0
http://example.xyz,0
http://shop.net,0
http://domain.xyz,0
http://website.xyz,0
http://example.net,0
http://domain.org,0
http://domain.info,0
http://website.info,0
http://domain.com,0
http://test.org,0
http://domain.com,0
http://myblog.net,0
http://domain.org,0
http://website.net,0
http://shop.xyz,0
http://test.net,0
http://shop.net,0
http://domain.info,0
http://example.net,0
http://website.org,0
http://website.net,0
http://test.info,0
http://domain.info,0
http://example.com,0
http://website.net,0
http://website.com,0
http://website.info,0
http://domain.info,0
http://example.xyz,0
http://myblog.net,0
http://shop.info,0
http://myblog.net,0
http://test.info,0
http://example.info,0
http://example.com,0
http://domain.xyz,0
http://shop.org,0
http://website.xyz,0
http://myblog.xyz,0
http://myblog.net,0
http://domain.com,0
http://shop.com,0
http://website.org,0
http://myblog.net,0
http://website.org,0
http://myblog.com/login?id=3679,1
http://domain.org/signin?id=9035,1
http://domain.net/signin?id=1822,1
http://myblog.org/login?id=5717,1
http://myblog.org/verify?id=9400,1
http://shop.xyz/account?id=9391,1
http://test.net/verify?id=2233,1
http://myblog.org/secure?id=9631,1
http://shop.info/verify?id=4037,1
http://myblog.xyz/login?id=7459,1
http://test.net/verify?id=6966,1
http://website.xyz/secure?id=6835,1
http://website.org/signin?id=6497,1
http://example.info/account?id=4104,1
http://myblog.org/account?id=8933,1
http://example.net/secure?id=9807,1
http://shop.org/verify?id=5406,1
http://myblog.org/account?id=9056,1
http://shop.info/signin?id=1638,1
http://domain.net/signin?id=3433,1
http://domain.info/account?id=2501,1
http://shop.net/signin?id=9793,1
http://domain.com/secure?id=6228,1
http://myblog.info/secure?id=9954,1
http://example.org/account?id=4716,1
http://myblog.com/signin?id=3820,1
http://example.org/login?id=9532,1
http://example.com/verify?id=2293,1
http://domain.org/verify?id=5659,1
http://myblog.info/signin?id=3852,1
http://website.xyz/account?id=3428,1
http://shop.net/secure?id=9793,1
http://website.net/account?id=2085,1
http://shop.com/signin?id=2979,1
http://test.org/secure?id=7908,1
http://website.xyz/account?id=4817,1
http://domain.net/verify?id=3539,1
http://shop.info/verify?id=1541,1
http://domain.info/verify?id=1071,1
http://shop.xyz/login?id=3271,1
http://myblog.com/secure?id=7520,1
http://domain.xyz/signin?id=7033,1
http://shop.info/login?id=1492,1
http://shop.org/signin?id=7180,1
http://domain.xyz/account?id=2728,1
http://domain.com/account?id=7063,1
http://myblog.org/signin?id=7322,1
http://test.info/secure?id=7213,1
http://website.net/account?id=6310,1
http://test.net/secure?id=2048,1
http://domain.com/account?id=7274,1
http://shop.info/secure?id=7846,1
http://myblog.org/secure?id=3598,1
http://website.xyz/verify?id=7325,1
http://myblog.com/verify?id=5280,1
http://domain.info/account?id=4336,1
http://example.net/verify?id=2498,1
http://test.com/verify?id=1673,1
http://test.info/account?id=9535,1
http://domain.xyz/secure?id=8333,1
http://test.com/verify?id=7433,1
http://myblog.org/signin?id=5781,1
http://example.org/account?id=4609,1
http://website.net/secure?id=1344,1
http://domain.xyz/signin?id=1728,1
http://myblog.xyz/signin?id=5486,1
http://website.com/login?id=9960,1
http://example.com/verify?id=8877,1
http://myblog.info/account?id=6224,1
http://website.org/signin?id=4350,1
http://test.info/account?id=5467,1
http://example.net/login?id=8009,1
http://website.org/account?id=4444,1
http://test.info/verify?id=7990,1
http://domain.xyz/account?id=7487,1
http://myblog.com/verify?id=2270,1
http://shop.net/verify?id=5683,1
http://shop.info/login?id=7089,1
http://domain.net/secure?id=9145,1
http://domain.info/login?id=2456,1
http://example.xyz/signin?id=9874,1
http://example.info/account?id=9012,1
http://domain.xyz/secure?id=8061,1
http://domain.net/verify?id=5556,1
http://test.org/signin?id=7830,1
http://website.org/secure?id=8214,1
http://myblog.xyz/login?id=8339,1
http://myblog.com/secure?id=7157,1
http://test.info/signin?id=2288,1
http://website.com/login?id=5608,1
http://test.com/verify?id=1581,1
http://example.xyz/verify?id=6361,1
http://myblog.xyz/secure?id=8762,1
http://example.info/signin?id=2499,1
http://myblog.com/account?id=7061,1
http://myblog.xyz/account?id=5663,1
http://shop.info/secure?id=9266,1
http://shop.org/account?id=5846,1
http://domain.xyz/secure?id=7229,1
http://example.xyz/verify?id=6514,1
http://shop.xyz/account?id=8854,1
http://website.org/verify?id=5441,1
http://test.xyz/account?id=2885,1
http://myblog.info/account?id=5186,1
http://example.info/login?id=6655,1
http://myblog.xyz/verify?id=3505,1
http://shop.net/account?id=3757,1
http://test.net/verify?id=4850,1
http://shop.net/signin?id=8074,1
http://test.xyz/signin?id=4665,1
http://website.org/login?id=2389,1
http://test.xyz/signin?id=5094,1
http://myblog.info/verify?id=3209,1
http://shop.org/login?id=6962,1
http://test.info/verify?id=7203,1
http://shop.xyz/login?id=7131,1
http://website.net/secure?id=9664,1
http://myblog.com/login?id=9572,1
http://test.xyz/login?id=2024,1
http://domain.org/secure?id=4429,1
http://example.xyz/signin?id=9681,1
http://shop.org/account?id=9764,1
http://test.com/signin?id=3666,1
http://shop.org/verify?id=1785,1
http://myblog.xyz/login?id=8819,1
http://shop.xyz/account?id=1989,1
http://myblog.net/secure?id=8854,1
http://test.com/verify?id=1879,1
http://shop.info/account?id=8399,1
http://myblog.xyz/secure?id=1584,1
http://myblog.xyz/secure?id=5158,1
http://test.net/verify?id=8596,1
http://test.com/login?id=3271,1
http://domain.com/login?id=6707,1
http://website.org/verify?id=8532,1
http://myblog.com/verify?id=3738,1
http://test.org/verify?id=2832,1
http://myblog.com/login?id=2397,1
http://test.net/account?id=7241,1
http://test.info/secure?id=8726,1
http://example.info/verify?id=8669,1
http://myblog.com/login?id=4928,1
http://domain.net/signin?id=3753,1
http://shop.net/secure?id=2975,1
http://shop.net/verify?id=4424,1
http://test.net/secure?id=7360,1
http://shop.net/secure?id=5829,1
http://example.info/account?id=6495,1
http://shop.xyz/account?id=8965,1
http://shop.xyz/login?id=6628,1
http://domain.org/login?id=3012,1
http://example.com/secure?id=4322,1
http://test.com/login?id=1767,1
http://shop.xyz/signin?id=2605,1
http://example.org/secure?id=1724,1
http://myblog.net/signin?id=9105,1
http://example.com/signin?id=9671,1
http://myblog.org/signin?id=3781,1
http://website.info/account?id=9049,1
http://shop.xyz/verify?id=6852,1
http://test.info/signin?id=3807,1
http://shop.com/login?id=9417,1
http://shop.xyz/verify?id=2714,1
http://website.org/account?id=5248,1
http://example.com/signin?id=6813,1
http://myblog.info/login?id=7132,1
http://domain.com/signin?id=4434,1
http://website.org/login?id=6312,1
http://website.net/verify?id=9368,1
http://test.org/verify?id=8323,1
http://shop.info/account?id=1492,1
http://website.org/account?id=3921,1
http://test.net/verify?id=5646,1
http://website.info/verify?id=8479,1
http://myblog.xyz/login?id=9657,1
http://website.net/account?id=4668,1
http://test.org/signin?id=5867,1
http://shop.info/account?id=6681,1
http://example.org/login?id=2766,1
http://example.org/secure?id=1747,1
http://website.com/login?id=8593,1
http://example.org/account?id=3156,1
http://example.info/login?id=7688,1
http://website.xyz/login?id=9843,1
http://example.org/secure?id=3435,1
http://example.org/signin?id=2299,1
http://example.net/account?id=2809,1
http://example.com/account?id=4947,1
http://shop.org/verify?id=9955,1
http://website.net/account?id=1863,1
http://shop.info/verify?id=4204,1
http://myblog.com/verify?id=5678,1
http://test.net/signin?id=6318,1
http://example.com/signin?id=4664,1
http://shop.xyz/verify?id=1785,1
http://myblog.xyz/login?id=6151,1
http://website.net/login?id=8742,1
http://domain.com/signin?id=1742,1
http://shop.net/account?id=4894,1
http://domain.info/login?id=4826,1
http://shop.xyz/login?id=2767,1
http://myblog.org/verify?id=8864,1
http://myblog.org/secure?id=3135,1
http://domain.net/verify?id=1433,1
http://shop.com/login?id=4044,1
http://myblog.info/account?id=9297,1
http://domain.com/secure?id=4784,1
http://domain.net/verify?id=8694,1
http://domain.org/account?id=4982,1
http://shop.xyz/login?id=1229,1
http://myblog.net/secure?id=8038,1
http://website.org/verify?id=5916,1
http://example.info/secure?id=1132,1
http://domain.org/account?id=8170,1
http://myblog.org/verify?id=5625,1
http://shop.info/signin?id=6272,1
http://website.info/secure?id=7583,1
http://website.org/account?id=2839,1
http://domain.xyz/secure?id=9768,1
http://shop.net/verify?id=7249,1
http://domain.com/account?id=6147,1
http://myblog.net/signin?id=8835,1
http://domain.xyz/secure?id=6177,1
http://domain.com/login?id=1199,1
http://myblog.net/verify?id=6408,1
http://test.org/account?id=2726,1
http://website.com/account?id=3310,1
http://test.net/signin?id=8191,1
http://domain.net/account?id=9519,1
http://test.com/verify?id=1414,1
http://myblog.info/login?id=1003,1
http://domain.net/account?id=4366,1
http://test.xyz/verify?id=1200,1
http://example.net/account?id=3661,1
http://website.info/secure?id=9496,1
http://test.info/signin?id=3200,1
http://domain.info/signin?id=8551,1
http://test.xyz/signin?id=6503,1
http://myblog.net/login?id=7724,1
http://myblog.com/signin?id=2493,1
http://test.xyz/signin?id=7221,1
http://example.xyz/verify?id=1225,1
http://domain.xyz/secure?id=3971,1
http://domain.org/signin?id=3440,1
http://example.net/login?id=2476,1
http://myblog.info/verify?id=1308,1
http://myblog.org/verify?id=6300,1
http://myblog.org/signin?id=8335,1
http://example.com/secure?id=7745,1
http://website.xyz/verify?id=3964,1
http://example.xyz/secure?id=2328,1
http://test.net/signin?id=6139,1
http://example.net/secure?id=4770,1
http://test.xyz/account?id=6647,1
http://myblog.org/secure?id=1680,1
http://domain.info/verify?id=3181,1
http://domain.org/verify?id=2302,1
http://website.org/verify?id=7017,1
http://myblog.info/verify?id=9407,1
http://shop.com/account?id=2000,1
http://myblog.net/login?id=2711,1
http://myblog.org/verify?id=3811,1
http://website.xyz/signin?id=4438,1
http://test.net/signin?id=1426,1
http://domain.org/login?id=5682,1
http://myblog.com/account?id=2815,1
http://test.org/verify?id=7544,1
http://shop.xyz/login?id=6604,1
http://test.net/signin?id=2601,1
http://domain.xyz/secure?id=3061,1
http://test.com/account?id=7521,1
http://website.info/verify?id=6357,1
http://example.org/login?id=9287,1
http://domain.net/verify?id=6943,1
http://domain.com/verify?id=4471,1
http://domain.net/secure?id=8706,1
http://shop.xyz/account?id=1355,1
http://website.org/secure?id=8480,1
http://website.com/verify?id=6987,1
http://example.org/verify?id=7169,1
http://domain.net/login?id=2650,1
http://domain.xyz/secure?id=1972,1
http://test.xyz/secure?id=8000,1
http://website.org/secure?id=4689,1
http://domain.com/signin?id=1501,1
http://example.net/account?id=8992,1
http://shop.org/signin?id=5579,1
http://shop.xyz/account?id=1847,1
http://domain.net/signin?id=8553,1
http://domain.org/signin?id=9911,1
http://test.com/secure?id=5161,1
http://domain.xyz/verify?id=9022,1
http://test.net/secure?id=1274,1
http://shop.org/account?id=9473,1
http://domain.net/signin?id=6932,1
http://shop.xyz/secure?id=5426,1
http://domain.com/account?id=1596,1
http://shop.net/signin?id=4153,1
http://myblog.info/signin?id=1855,1
http://shop.net/signin?id=1848,1
http://domain.info/verify?id=6746,1
http://domain.info/signin?id=7553,1
http://myblog.com/verify?id=1998,1
http://example.xyz/signin?id=9988,1
http://test.info/account?id=7187,1
http://shop.net/verify?id=8097,1
http://test.info/account?id=5938,1
http://shop.info/verify?id=7128,1
http://test.org/login?id=9054,1
http://domain.org/login?id=5791,1
http://domain.xyz/account?id=6931,1
http://website.info/login?id=8678,1
http://website.org/verify?id=3173,1
http://myblog.info/signin?id=3562,1
http://website.com/secure?id=3995,1
http://test.net/signin?id=9675,1
http://myblog.com/signin?id=5652,1
http://myblog.xyz/signin?id=5062,1
http://domain.net/verify?id=8128,1
http://test.xyz/signin?id=5719,1
http://shop.org/secure?id=1790,1
http://test.org/login?id=3562,1
http://domain.com/secure?id=6703,1
http://domain.com/login?id=7521,1
http://myblog.com/account?id=1455,1
http://example.info/signin?id=7437,1
http://shop.net/verify?id=3739,1
http://myblog.info/account?id=9592,1
http://example.info/signin?id=5448,1
http://domain.xyz/login?id=8878,1
http://myblog.net/signin?id=1696,1
http://test.net/secure?id=2832,1
http://shop.org/account?id=5714,1
http://domain.info/signin?id=5273,1
http://domain.info/account?id=1750,1
http://shop.xyz/secure?id=9165,1
http://test.net/verify?id=1092,1
http://example.net/account?id=2672,1
http://test.org/verify?id=3709,1
http://domain.com/verify?id=4191,1
http://website.xyz/signin?id=4408,1
http://example.net/verify?id=6463,1
http://shop.info/login?id=4928,1
http://example.org/verify?id=2983,1
http://website.com/signin?id=3488,1
http://example.xyz/signin?id=6072,1
http://test.xyz/verify?id=4072,1
http://example.org/signin?id=6716,1
http://domain.org/secure?id=2666,1
http://domain.org/account?id=7877,1
http://shop.info/secure?id=4213,1
http://myblog.net/login?id=5685,1
http://example.xyz/signin?id=9685,1
http://domain.xyz/account?id=8132,1
http://myblog.info/account?id=8642,1
http://domain.info/signin?id=3210,1
http://myblog.net/secure?id=6015,1
http://example.xyz/account?id=8593,1
http://myblog.info/signin?id=1568,1
http://domain.info/account?id=8735,1
http://example.xyz/secure?id=2150,1
http://domain.xyz/verify?id=5142,1
http://website.net/login?id=7453,1
http://website.org/verify?id=3468,1
http://test.info/account?id=7577,1
http://domain.org/login?id=3211,1
http://website.xyz/verify?id=5860,1
http://shop.net/login?id=6111,1
http://myblog.xyz/account?id=4047,1
http://example.net/secure?id=4032,1
http://example.xyz/secure?id=8577,1
http://myblog.org/account?id=5095,1
http://shop.org/login?id=9733,1
http://test.net/signin?id=9786,1
http://example.com/login?id=6525,1
http://test.org/secure?id=9193,1
http://test.com/account?id=2745,1
http://website.com/signin?id=3978,1
http://myblog.net/account?id=3684,1
http://domain.org/account?id=8957,1
http://domain.net/secure?id=7820,1
http://domain.com/verify?id=1047,1
http://website.net/login?id=3039,1
http://myblog.com/verify?id=2007,1
http://domain.xyz/verify?id=4525,1
http://domain.xyz/signin?id=2515,1
http://test.net/account?id=3141,1
http://website.org/signin?id=8359,1
http://domain.net/login?id=1876,1
http://test.info/login?id=7213,1
http://example.com/secure?id=8999,1
http://example.xyz/verify?id=4134,1
http://test.com/signin?id=4815,1
http://website.info/secure?id=1037,1
http://example.net/login?id=9744,1
http://myblog.org/secure?id=5497,1
http://website.org/signin?id=9027,1
http://example.xyz/secure?id=8361,1
http://domain.org/secure?id=8235,1
http://example.org/account?id=4256,1
http://example.info/login?id=3939,1
http://test.xyz/account?id=6317,1
http://domain.net/account?id=4127,1
http://myblog.net/account?id=7057,1
http://website.xyz/secure?id=2356,1
http://website.net/signin?id=4740,1
http://shop.net/account?id=7112,1
http://website.net/verify?id=4174,1
http://shop.net/account?id=1453,1
http://example.xyz/signin?id=3320,1
http://example.org/verify?id=6431,1
http://example.com/account?id=4772,1
http://website.org/account?id=8259,1
http://test.com/secure?id=8697,1
http://test.org/account?id=5469,1
http://example.net/signin?id=5090,1
http://domain.com/secure?id=3695,1
http://shop.net/secure?id=3302,1
http://myblog.org/login?id=2280,1
http://website.xyz/secure?id=7242,1
http://shop.xyz/secure?id=9644,1
http://domain.net/secure?id=5845,1
http://shop.xyz/login?id=8313,1
http://example.org/signin?id=6341,1
http://domain.xyz/login?id=1985,1
http://shop.xyz/secure?id=4078,1
http://example.net/account?id=4511,1
http://domain.xyz/secure?id=5032,1
http://shop.org/signin?id=6510,1
http://test.net/secure?id=3813,1
http://test.net/login?id=8365,1
http://test.xyz/login?id=4188,1
http://test.xyz/verify?id=7581,1
http://test.com/account?id=9355,1
http://website.org/secure?id=8542,1
http://example.org/account?id=5302,1
http://shop.org/login?id=5581,1
http://shop.info/secure?id=5103,1
http://website.info/signin?id=1871,1
http://domain.net/signin?id=6872,1
http://shop.org/account?id=3151,1
http://website.org/secure?id=4534,1
http://shop.com/login?id=6843,1
http://example.xyz/login?id=3013,1
http://myblog.net/verify?id=5901,1
http://domain.info/verify?id=8914,1
http://domain.org/signin?id=8397,1
http://myblog.org/signin?id=1440,1
http://shop.net/secure?id=1704,1
http://myblog.org/login?id=5159,1
http://test.xyz/login?id=8504,1
http://myblog.org/login?id=4360,1
http://test.xyz/secure?id=5112,1
http://shop.org/signin?id=2993,1
http://test.org/signin?id=9604,1
http://shop.info/account?id=5551,1
http://website.com/signin?id=9666,1
http://shop.xyz/verify?id=3814,1
http://myblog.com/secure?id=2682,1
http://test.org/login?id=6124,1
http://test.info/account?id=9354,1
http://shop.info/login?id=1394,1
http://website.xyz/account?id=3470,1
http://example.xyz/signin?id=2619,1
http://example.info/account?id=9687,1
http://test.net/secure?id=6029,1
http://website.info/account?id=7236,1
http://shop.com/secure?id=4102,1
http://test.net/signin?id=9097,1
http://website.xyz/signin?id=8926,1
http://test.xyz/account?id=9639,1
http://website.net/login?id=5825,1
http://example.net/login?id=4596,1
http://shop.net/signin?id=3467,1
http://myblog.net/login?id=7809,1
http://test.info/login?id=1202,1
http://shop.xyz/signin?id=1513,1
http://domain.org/secure?id=2136,1
http://domain.com/login?id=9608,1
http://shop.com/secure?id=9682,1
http://myblog.info/account?id=9233,1
http://test.org/login?id=9399,1
http://shop.org/verify?id=7802,1
http://shop.xyz/secure?id=6424,1
http://domain.net/login?id=6290,1
http://website.org/secure?id=2334,1
http://myblog.com/login?id=3748,1
http://shop.info/verify?id=2224,1
http://example.com/secure?id=4641,1
http://test.com/secure?id=2088,1
http://shop.net/verify?id=1594,1
http://shop.xyz/signin?id=4336,1
http://website.com/account?id=2590,1
http://shop.net/signin?id=9854,1
http://domain.com/account?id=3942,1
http://website.xyz/signin?id=2767,1
http://domain.com/signin?id=2368,1
http://myblog.org/secure?id=1992,1
http://domain.org/login?id=2045,1
http://website.info/account?id=1794,1
